id,party,party_name,party_id,position,eu_salience,eu_dissent,eu_blur,lrecon,lrecon_blur,lrecon_dissent,lrecon_salience,galtan,galtan_blur,galtan_dissent,galtan_salience,lrgen,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,redistribution,redist_salience,environment,enviro_salience,spendvtax,deregulation,econ_interven,civlib_laworder,sociallifestyle,religious_principles,ethnic_minorities,nationalism,urban_rural,protectionism,regions,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,eu_cohesion,eu_foreign,eu_intmark,eu_budgets,eu_asylum,party_a_econ,party_b_econ,party_c_econ,gender,dob,lrecon_self,galtan_self,cname,eu_position_sd,lrecon_sd,galtan_sd,eu_econ_require,eu_political_require,eu_googov_require
6,3,C,1603,6,1,0,,9,0,,7,0,,1,10,7,1,10,0,0,10,0,8,5,6,5,10,10,10,2,0,5,0,0,8,3,4,0,0,5,0,0,7,4,4,7,6,2,3,9,6,2,1975,5,7,swe,.55571896,1.0606601,2.0472362,,,
7,3,C,1603,6,6,5,,7,,4,6,5,3,,,6,2,5,2,3,4,3,,,2,7,6,8,7,4,1,3,2,4,7,2,2,5,2,5,4,2,8,4,3,6,3,3,3,9,6,2,1958,7,3,swe,.55571896,1.0606601,2.0472362,,,
13,4,FP/L,1604,7,8,,0,8,,1,7,4,2,,7,7,4,6,3,4,7,4,6,7,5,6,9,9,7,6,0,1,5,0,3,3,5,1,0,4,0,0,6,5,5,7,4,4,2,10,5,1,1982,6,2,swe,.33210558,.99261981,2.1368613,,,
3,4,FP/L,1604,7,8,,0,7,,1,7,5,,6,7,7,7,7,2,7,8,2,8,7,6,4,,9,8,7,0,2,5,5,6,1,5,3,1,1,0,0,7,3,5,7,5,5,4,8,7,2,,4,3,swe,.33210558,.99261981,2.1368613,,,
2,4,FP/L,1604,7,9,,0,5,,,5,5,,0,10,5,9,10,0,5,10,0,5,7,6,10,9,5,6,10,0,0,1,0,5,0,5,,0,0,3,0,4,6,7,7,7,7,6,10,9,1,1962,6,1,swe,.33210558,.99261981,2.1368613,,,
16,4,FP/L,1604,6,7,2,,6,3,,10,0,0,,10,6,3,8,5,5,5,5,7,7,2,7,8,,7,3,0,0,2,3,5,2,5,3,0,,2,2,5,,,,,,3,9,,1,1975,,,swe,.33210558,.99261981,2.1368613,,,
10,4,FP/L,1604,7,8,,0,6,1,,7,7,,0,2,6,,5,0,7,2,3,7,5,8,3,6,6,5,4,2,5,4,5,3,3,5,,,,,,,,,,,,,,,2,1953,4,6,swe,.33210558,.99261981,2.1368613,,,
8,4,FP/L,1604,7,10,,0,8,,0,7,3,0,,5,6,1,6,5,2,5,3,7,7,5,2,8,8,8,7,0,2,6,3,2,0,8,5,.d,3,0,0,4,5,5,7,5,5,2,10,7,2,1979,8,6,swe,.33210558,.99261981,2.1368613,,,
11,4,FP/L,1604,7,8,,0,8,,0,9,4,0,,6,7,4,6,5,3,7,1,8,2,6,4,9,10,7,9,0,1,1,0,2,0,0,4,5,6,0,0,4,7,6,7,7,5,2,10,7,2,1965,8,2,swe,.33210558,.99261981,2.1368613,,,
9,4,FP/L,1604,7,4,0,,9,,0,10,0,,0,7,7,2,10,0,3,10,1,8,5,4,7,10,10,8,5,0,0,0,0,2,0,7,0,0,0,0,0,8,,5,7,2,6,2,10,6,2,1966,2,1,swe,.33210558,.99261981,2.1368613,,,
15,4,FP/L,1604,6,3,,2,7,,4,6,3,,4,6,6,5,6,3,4,8,3,6,4,5,5,6,7,6,6,2,1,4,3,6,3,5,3,1,2,4,1,7,5,5,7,3,4,3,9,7,3,1956,6,3,swe,.33210558,.99261981,2.1368613,,,
17,4,FP/L,1604,7,8,,2,7,,3,6,4,5,,6,6,5,7,5,4,7,4,5,5,4,6,6,6,6,5,2,1,5,2,5,,,,1,1,2,,8,,,,,,3,9,7,2,1977,6,4,swe,.33210558,.99261981,2.1368613,,,
14,4,FP/L,1604,7,3,,3,7,2,,4,2,,2,5,7,5,3,4,6,3,3,5,4,5,4,7,8,7,4,3,,5,5,4,2,5,2,2,6,4,3,6,,6,6,4,4,3,9,5,2,1974,7,4,swe,.33210558,.99261981,2.1368613,,,
6,4,FP/L,1604,7,7,0,,8,2,,6,4,,2,4,7,7,4,3,3,8,5,7,4,8,2,8,10,9,6,2,4,4,3,2,2,6,0,0,5,0,0,10,4,7,7,7,7,3,9,6,2,1975,5,7,swe,.33210558,.99261981,2.1368613,,,
12,4,FP/L,1604,7,10,,,7,,,7,0,0,,10,7,5,7,5,9,,,5,5,5,5,8,10,5,10,0,0,,3,5,,5,,.d,3,0,0,,,,7,,,2,10,6,1,1976,7,3,swe,.33210558,.99261981,2.1368613,,,
1,4,FP/L,1604,7,8,2,,7,,,8,7,,,5,7,4,8,4,3,7,4,5,5,6,7,5,7,7,6,2,5,2,2,5,2,4,7,1,2,3,,7,5,6,7,6,6,2,9,6,2,1949,8,6,swe,.33210558,.99261981,2.1368613,,,
7,4,FP/L,1604,7,9,2,,6,,4,6,2,2,,,7,5,6,4,4,6,5,,,4,5,7,8,8,8,1,2,2,2,3,1,4,6,3,4,4,1,8,4,3,7,3,5,3,9,6,2,1958,7,3,swe,.33210558,.99261981,2.1368613,,,
4,4,FP/L,1604,7,8,2,,7,,5,7,3,,3,6,6,4,6,6,4,6,5,5,5,7,4,4,7,7,7,1,,4,3,4,3,4,,6,3,3,2,,,6,7,5,6,2,10,5,2,1972,5,5,swe,.33210558,.99261981,2.1368613,,,
5,4,FP/L,1604,7,7,,2,8,3,,7,2,3,,5,7,2,6,4,3,6,3,6,6,6,5,6,8,6,4,2,2,4,4,5,3,6,2,3,5,3,3,6,4,5,7,5,5,3,9,5,2,1960,3,4,swe,.33210558,.99261981,2.1368613,,,
3,5,M,1605,6,6,,0,8,,2,9,7,,3,9,8,9,9,2,8,8,1,8,8,7,4,8,9,8,9,1,2,5,6,6,1,5,3,3,1,0,0,7,3,4,7,5,3,4,8,7,2,,4,3,swe,.55571896,.98518437,2.3577158,,,
13,5,M,1605,6,5,,3,8,,2,9,5,4,,6,8,5,5,7,4,7,5,8,8,5,6,9,10,9,7,1,1,5,2,3,2,5,1,0,3,0,0,6,4,3,6,3,4,2,10,5,1,1982,6,2,swe,.55571896,.98518437,2.3577158,,,
6,5,M,1605,6,4,0,,8,3,,7,7,,8,8,8,10,8,8,7,10,6,8,4,9,1,9,10,9,10,6,6,8,6,2,2,6,0,0,0,0,0,10,4,4,7,7,7,3,9,6,2,1975,5,7,swe,.55571896,.98518437,2.3577158,,,
12,5,M,1605,7,8,,,9,,,5,9,0,,10,8,10,9,0,9,,,6,2,5,5,8,10,5,10,,5,,5,5,,,,.d,3,0,0,8,,,7,,,2,10,6,1,1976,7,3,swe,.55571896,.98518437,2.3577158,,,
4,5,M,1605,6,6,3,,7,,4,7,6,,4,4,8,7,7,4,7,6,3,6,4,7,3,7,7,7,8,2,,5,5,4,5,4,,6,3,3,2,,,3,5,4,6,2,10,5,2,1972,5,5,swe,.55571896,.98518437,2.3577158,,,
14,5,M,1605,5,3,,6,8,2,,7,7,,8,7,7,7,7,8,8,8,8,8,3,7,3,8,9,8,8,6,3,7,7,5,2,7,3,3,2,3,4,7,,3,5,3,3,3,9,5,2,1974,7,4,swe,.55571896,.98518437,2.3577158,,,
11,5,M,1605,6,3,,3,8,,1,9,6,2,,4,9,7,5,3,6,4,3,10,1,7,1,10,10,9,10,0,1,4,2,3,0,3,2,3,7,1,0,7,7,4,7,7,6,2,10,7,2,1965,8,2,swe,.55571896,.98518437,2.3577158,,,
10,5,M,1605,7,7,,0,8,1,,8,7,,1,3,7,8,6,2,8,2,1,7,3,8,3,9,3,9,8,6,4,8,8,3,6,6,,,,,,,,,,,,,,,2,1953,4,6,swe,.55571896,.98518437,2.3577158,,,
15,5,M,1605,5,3,,5,7,,3,5,6,,3,7,7,9,6,4,8,8,1,6,4,5,5,6,7,6,8,3,2,6,5,7,5,5,3,5,2,6,1,7,4,4,6,2,4,3,9,7,3,1956,6,3,swe,.55571896,.98518437,2.3577158,,,
16,5,M,1605,6,6,3,,7,4,,10,0,0,,10,8,7,8,3,6,5,5,8,10,2,6,9,,7,7,2,0,3,5,5,2,5,3,0,,2,2,8,,,,,,3,9,,1,1975,,,swe,.55571896,.98518437,2.3577158,,,
17,5,M,1605,6,5,,5,8,,3,8,8,4,,7,8,9,9,3,6,8,3,6,3,7,3,8,7,7,8,4,1,8,5,4,,,,2,2,6,,8,,,,,,3,9,7,2,1977,6,4,swe,.55571896,.98518437,2.3577158,,,
5,5,M,1605,6,5,,6,7,6,,6,5,4,,5,7,7,8,5,7,7,5,6,6,7,6,6,8,6,7,5,5,6,6,3,4,7,2,5,5,5,4,7,3,5,6,4,4,3,9,5,2,1960,3,4,swe,.55571896,.98518437,2.3577158,,,
7,5,M,1605,6,8,3,,6,,4,7,1,4,,,7,8,7,5,5,8,6,,,6,5,8,9,8,9,2,4,3,5,2,1,5,7,3,4,3,1,8,4,3,7,3,5,3,9,6,2,1958,7,3,swe,.55571896,.98518437,2.3577158,,,
1,5,M,1605,6,7,3,,8,,,8,8,,,5,8,5,8,5,7,7,6,7,5,8,6,7,7,8,8,3,5,3,5,5,3,5,7,2,3,3,,7,5,6,7,5,5,2,9,6,2,1949,8,6,swe,.55571896,.98518437,2.3577158,,,
9,5,M,1605,6,0,0,,10,,0,10,8,,7,4,9,9,10,4,9,10,0,8,7,8,3,10,10,8,10,0,3,0,8,1,0,7,2,4,0,0,0,8,,4,7,1,2,2,10,6,2,1966,2,1,swe,.55571896,.98518437,2.3577158,,,
8,5,M,1605,6,5,,1,8,,3,8,5,8,,3,8,9,5,1,5,7,4,8,10,6,2,10,10,9,10,4,6,8,7,6,1,5,3,.d,3,0,0,8,2,3,7,2,5,2,10,7,2,1979,8,6,swe,.55571896,.98518437,2.3577158,,,
2,5,M,1605,7,3,,5,6,,8,5,6,,1,9,6,10,10,4,6,10,0,5,7,6,10,10,5,6,10,0,1,1,7,5,5,5,5,0,0,4,0,10,5,6,7,3,6,6,10,9,1,1962,6,1,swe,.55571896,.98518437,2.3577158,,,
8,6,KD,1606,6,7,,1,7,,4,6,8,0,,8,7,9,4,0,7,6,1,6,7,5,2,7,7,7,8,7,9,8,8,8,1,2,5,.d,3,3,0,5,3,3,7,3,5,2,10,7,2,1979,8,6,swe,.72760689,.97014248,1.9516207,,,
13,6,KD,1606,6,4,,3,7,,3,6,6,1,,7,8,6,4,7,6,5,4,6,6,5,4,5,8,7,8,6,7,6,2,6,5,5,1,2,4,2,0,4,4,2,6,3,4,2,10,5,1,1982,6,2,swe,.72760689,.97014248,1.9516207,,,
14,6,KD,1606,5,3,,5,6,2,,6,8,,6,7,6,5,6,6,7,7,7,6,5,5,6,6,6,6,7,7,6,6,7,5,4,6,3,4,3,4,5,6,,4,5,3,3,3,9,5,2,1974,7,4,swe,.72760689,.97014248,1.9516207,,,
12,6,KD,1606,7,7,,,9,,,5,9,0,,10,8,10,9,0,9,,,6,2,5,5,8,10,5,10,5,8,,5,5,,,,.d,3,2,0,,,,7,,,2,10,6,1,1976,7,3,swe,.72760689,.97014248,1.9516207,,,
10,6,KD,1606,6,4,,1,9,1,,7,8,,2,2,8,8,7,1,8,,1,7,3,8,3,7,,5,7,8,7,7,8,3,7,6,,,,,,,,,,,,,,,2,1953,4,6,swe,.72760689,.97014248,1.9516207,,,
2,6,KD,1606,6,3,,5,6,,,5,6,,1,9,6,10,10,0,6,10,0,5,7,6,10,9,5,6,10,0,3,1,10,5,5,5,,7,0,4,0,10,5,6,7,3,6,6,10,9,1,1962,6,1,swe,.72760689,.97014248,1.9516207,,,
5,6,KD,1606,5,3,,6,7,6,,6,6,4,,6,8,7,8,5,7,7,5,6,6,6,6,6,8,6,6,6,6,6,7,5,5,6,2,5,5,6,3,7,5,3,6,4,4,3,9,5,2,1960,3,4,swe,.72760689,.97014248,1.9516207,,,
1,6,KD,1606,6,6,3,,6,,,7,8,,,,8,5,7,,7,7,,7,5,7,5,7,6,8,8,4,7,3,6,,4,5,7,3,3,3,,7,5,5,5,5,5,2,9,6,2,1949,8,6,swe,.72760689,.97014248,1.9516207,,,
3,6,KD,1606,6,5,,1,7,,3,6,9,,1,9,9,9,9,3,9,9,2,8,6,7,3,6,8,8,9,7,5,5,6,6,1,5,1,3,1,2,0,7,4,5,7,3,5,4,8,7,2,,4,3,swe,.72760689,.97014248,1.9516207,,,
11,6,KD,1606,6,3,,5,7,,1,7,7,5,,8,9,7,8,3,7,4,4,6,5,7,2,6,9,8,9,3,4,2,4,7,0,6,2,2,,6,0,3,7,5,7,7,6,2,10,7,2,1965,8,2,swe,.72760689,.97014248,1.9516207,,,
16,6,KD,1606,5,5,4,,7,4,,10,5,6,,10,8,7,8,6,5,5,5,7,7,2,6,7,,6,7,5,5,3,5,5,2,5,3,0,,2,2,6,,,,,,3,9,,1,1975,,,swe,.72760689,.97014248,1.9516207,,,
9,6,KD,1606,6,0,0,,9,,0,7,9,,0,8,9,9,10,9,10,10,0,8,3,8,3,10,10,8,10,3,6,0,9,5,0,5,0,4,0,0,0,8,,3,7,1,2,2,10,6,2,1966,2,1,swe,.72760689,.97014248,1.9516207,,,
15,6,KD,1606,4,3,,5,7,,3,5,7,,2,8,7,9,8,3,8,8,1,6,4,5,5,6,7,6,8,4,5,6,6,8,5,4,3,6,2,6,1,7,4,4,6,2,4,3,9,7,3,1956,6,3,swe,.72760689,.97014248,1.9516207,,,
6,6,KD,1606,6,3,0,,8,2,,4,8,,3,10,8,9,9,3,7,10,3,6,4,7,1,7,9,8,8,7,8,8,7,4,5,5,0,0,5,3,0,7,4,4,7,6,6,3,9,6,2,1975,5,7,swe,.72760689,.97014248,1.9516207,,,
4,6,KD,1606,6,6,4,,7,,4,5,7,,5,8,8,7,7,5,7,6,5,6,4,7,3,4,7,7,8,3,,5,6,5,5,5,,6,3,3,2,,,2,5,3,5,2,10,5,2,1972,5,5,swe,.72760689,.97014248,1.9516207,,,
17,6,KD,1606,6,4,,5,7,,4,6,8,5,,7,8,9,9,4,6,8,4,5,5,7,4,7,6,6,8,6,4,7,5,4,,,,3,2,6,,7,,,,,,3,9,7,2,1977,6,4,swe,.72760689,.97014248,1.9516207,,,
7,6,KD,1606,7,8,2,,7,,3,5,1,4,,,8,7,7,5,6,8,6,,,7,4,7,8,8,9,6,7,3,5,3,2,5,7,4,4,3,1,8,4,3,7,3,5,3,9,6,2,1958,7,3,swe,.72760689,.97014248,1.9516207,,,
14,7,MP,1607,5,3,,4,4,3,,3,2,,2,3,3,,3,1,2,3,2,3,7,0,10,4,4,4,3,1,5,2,2,4,,2,2,1,8,3,2,1,,3,4,2,4,3,9,5,2,1974,7,4,swe,1.1114379,.747545,1.502449,,,
2,7,MP,1607,5,3,,10,4,,,5,4,,0,10,4,0,10,0,0,10,0,0,10,0,10,0,5,5,0,0,0,0,0,5,5,4,,0,1,3,0,2,5,6,7,3,6,6,10,9,1,1962,6,1,swe,1.1114379,.747545,1.502449,,,
17,7,MP,1607,5,5,,5,4,,5,4,3,2,,7,3,3,9,3,2,5,3,4,6,1,9,4,5,5,2,1,1,3,2,5,,,,1,6,3,,5,,,,,,3,9,7,2,1977,6,4,swe,1.1114379,.747545,1.502449,,,
16,7,MP,1607,5,6,5,,4,6,,8,0,0,,10,4,0,10,0,0,5,5,3,7,0,10,4,,4,1,0,0,0,0,7,2,4,3,0,,2,2,3,,,,,,3,9,,1,1975,,,swe,1.1114379,.747545,1.502449,,,
13,7,MP,1607,5,5,,5,3,,4,6,0,1,,7,2,1,8,7,1,6,3,4,6,0,10,3,1,3,1,0,1,0,0,1,5,3,1,0,7,1,0,3,4,1,5,2,3,2,10,5,1,1982,6,2,swe,1.1114379,.747545,1.502449,,,
8,7,MP,1607,6,4,,3,4,,5,1,0,0,,10,2,0,10,0,0,10,0,3,4,0,10,3,5,3,1,0,2,0,0,0,5,2,0,.d,5,0,0,2,5,2,5,3,3,2,10,7,2,1979,8,6,swe,1.1114379,.747545,1.502449,,,
3,7,MP,1607,6,6,,1,4,,3,5,2,,1,6,4,0,8,1,0,7,1,4,4,1,10,5,4,5,2,0,0,1,1,5,3,4,1,0,4,1,0,5,5,2,6,3,6,4,8,7,2,,4,3,swe,1.1114379,.747545,1.502449,,,
11,7,MP,1607,3,2,,3,3,,4,3,1,0,,8,3,3,8,1,0,6,1,4,3,0,10,3,2,4,3,0,3,0,3,6,7,6,0,7,2,1,0,1,7,1,2,2,1,2,10,7,2,1965,8,2,swe,1.1114379,.747545,1.502449,,,
5,7,MP,1607,6,4,,4,4,4,,4,2,2,,6,4,4,6,4,3,6,4,4,7,2,10,3,4,3,3,1,1,4,1,6,6,3,2,0,5,3,3,4,5,2,4,3,5,3,9,5,2,1960,3,4,swe,1.1114379,.747545,1.502449,,,
6,7,MP,1607,5,4,2,,5,5,,3,0,,1,10,4,0,9,1,0,10,3,4,6,0,9,3,4,3,0,0,3,0,0,1,5,5,0,0,6,0,0,2,4,2,5,5,2,3,9,6,2,1975,5,7,swe,1.1114379,.747545,1.502449,,,
1,7,MP,1607,6,5,4,,5,,,6,2,,,8,3,2,8,2,2,8,2,3,7,1,9,2,5,2,3,1,4,1,2,3,6,3,4,1,5,,,4,5,4,4,4,4,2,9,6,2,1949,8,6,swe,1.1114379,.747545,1.502449,,,
10,7,MP,1607,6,7,,1,3,2,,7,4,,2,6,2,0,9,0,1,9,0,3,8,0,10,6,3,7,1,0,2,1,1,5,5,6,,,,,,,,,,,,,,,2,1953,4,6,swe,1.1114379,.747545,1.502449,,,
7,7,MP,1607,3,6,6,,3,,5,3,4,4,,,3,1,6,3,1,7,3,,,1,9,3,4,3,2,1,1,1,2,3,6,3,2,1,7,6,2,7,5,2,3,2,2,3,9,6,2,1958,7,3,swe,1.1114379,.747545,1.502449,,,
4,7,MP,1607,4,6,4,,5,,4,5,2,,3,8,4,2,7,2,2,6,2,3,4,1,8,3,5,5,4,1,,3,2,5,4,6,,6,7,3,2,,,2,4,4,6,2,10,5,2,1972,5,5,swe,1.1114379,.747545,1.502449,,,
9,7,MP,1607,7,1,0,,5,,1,4,0,,5,7,4,3,10,4,0,10,2,2,5,0,10,3,1,3,0,0,0,0,0,3,0,3,0,0,7,0,0,8,,2,7,,6,2,10,6,2,1966,2,1,swe,1.1114379,.747545,1.502449,,,
12,7,MP,1607,6,8,,,3,,,3,0,0,,10,3,0,7,0,0,,,0,5,0,10,5,5,0,0,0,0,,0,0,,2,,.d,7,0,0,2,,,5,,,2,10,6,1,1976,7,3,swe,1.1114379,.747545,1.502449,,,
15,7,MP,1607,4,3,,2,4,,3,4,1,,1,9,4,2,8,1,1,8,1,4,5,3,7,4,5,5,3,1,1,2,2,5,5,5,3,1,4,4,1,6,4,4,4,4,3,3,9,7,3,1956,6,3,swe,1.1114379,.747545,1.502449,,,
1,8,SD,1610,3,4,5,,5,,,6,8,,,5,6,9,10,0,10,10,1,5,2,8,2,6,,5,9,,,7,10,8,,,,10,8,9,,9,3,2,,,1,2,9,6,2,1949,8,6,swe,.83137023,1.8727928,1.3004524,,,
15,8,SD,1610,2,4,,7,5,,2,3,9,,0,10,9,10,10,0,10,10,0,6,3,7,2,5,5,5,10,5,3,10,10,8,9,5,3,10,9,10,2,10,1,1,2,1,1,3,9,7,3,1956,6,3,swe,.83137023,1.8727928,1.3004524,,,
14,8,SD,1610,2,4,,8,2,8,,2,9,,1,8,9,8,10,0,9,10,1,6,8,8,2,7,3,4,9,9,1,10,9,7,6,7,1,9,9,7,6,8,,2,3,2,1,3,9,5,2,1974,7,4,swe,.83137023,1.8727928,1.3004524,,,
10,8,SD,1610,2,8,,2,9,1,,7,9,,0,0,9,10,10,0,10,10,0,6,6,9,1,5,7,2,9,8,3,10,10,7,7,7,,,,,,,,,,,,,,,2,1953,4,6,swe,.83137023,1.8727928,1.3004524,,,
16,8,SD,1610,2,7,2,,6,7,,8,7,6,,10,8,10,10,0,10,10,0,4,8,7,4,4,,4,10,5,5,6,10,4,8,4,3,7,,7,2,8,,,,,,3,9,,1,1975,,,swe,.83137023,1.8727928,1.3004524,,,
12,8,SD,1610,4,5,,,7,,,5,10,0,,10,10,10,10,0,10,,,4,5,10,0,4,5,4,10,7,8,,10,5,,6,,10,7,10,0,10,,,3,,,2,10,6,1,1976,7,3,swe,.83137023,1.8727928,1.3004524,,,
8,8,SD,1610,3,1,,7,6,,5,1,10,0,,10,6,10,10,0,10,10,0,5,6,7,7,5,6,4,10,8,0,10,10,8,7,3,2,10,7,10,0,10,3,2,3,1,2,2,10,7,2,1979,8,6,swe,.83137023,1.8727928,1.3004524,,,
9,8,SD,1610,2,1,0,,5,,,2,10,,0,10,10,10,10,0,10,10,0,5,7,9,3,5,5,5,10,7,3,10,10,6,0,5,0,10,0,10,0,10,,1,3,1,2,2,10,6,2,1966,2,1,swe,.83137023,1.8727928,1.3004524,,,
7,8,SD,1610,3,3,4,,6,,6,3,9,1,,,8,9,9,1,9,9,1,,,7,3,5,7,6,9,7,6,7,9,6,3,5,3,7,5,8,2,9,4,1,4,1,1,3,9,6,2,1958,7,3,swe,.83137023,1.8727928,1.3004524,,,
5,8,SD,1610,3,5,,5,5,6,,3,8,5,,7,10,10,10,0,10,10,0,5,4,5,3,5,5,4,8,7,3,8,9,5,7,6,2,8,8,10,8,9,1,1,2,1,1,3,9,5,2,1960,3,4,swe,.83137023,1.8727928,1.3004524,,,
3,8,SD,1610,2,4,,5,7,,6,3,9,,0,10,10,10,10,0,10,10,0,7,3,7,3,6,6,7,9,8,5,10,10,8,6,3,0,10,3,8,0,9,2,1,1,1,1,4,8,7,2,,4,3,swe,.83137023,1.8727928,1.3004524,,,
4,8,SD,1610,2,7,3,,6,,4,3,8,,2,9,7,10,10,0,10,6,0,5,2,7,3,3,5,4,9,4,,10,10,7,7,7,,9,6,8,2,,,1,4,1,1,2,10,5,2,1972,5,5,swe,.83137023,1.8727928,1.3004524,,,
13,8,SD,1610,1,8,,2,5,,3,3,9,1,,9,9,10,10,2,9,7,2,4,4,7,2,4,5,5,10,8,6,10,10,7,4,5,1,10,6,8,2,9,2,1,1,1,1,2,10,5,1,1982,6,2,swe,.83137023,1.8727928,1.3004524,,,
2,8,SD,1610,3,7,,10,1,,,5,5,,0,10,10,10,10,0,10,10,0,0,10,10,0,1,5,5,10,10,0,9,10,8,8,1,,10,6,10,0,10,2,2,3,2,1,6,10,9,1,1962,6,1,swe,.83137023,1.8727928,1.3004524,,,
6,8,SD,1610,1,7,0,,6,8,,6,10,,0,10,6,10,10,0,10,10,0,5,0,10,0,5,5,5,10,10,3,10,10,10,5,4,0,0,9,10,2,10,4,1,2,1,2,3,9,6,2,1975,5,7,swe,.83137023,1.8727928,1.3004524,,,
11,8,SD,1610,1,5,,1,7,,4,4,10,4,,10,8,10,10,0,10,10,0,4,2,9,0,5,5,7,10,3,0,10,9,7,5,,0,0,2,10,2,10,7,1,,,1,2,10,7,2,1965,8,2,swe,.83137023,1.8727928,1.3004524,,,
17,8,SD,1610,2,7,,2,7,,6,4,9,2,,9,9,10,10,0,9,6,1,4,6,8,2,6,6,6,9,8,4,10,8,7,,,,6,7,8,,9,,,,,,3,9,7,2,1977,6,4,swe,.83137023,1.8727928,1.3004524,,,
7,1,SVP/UDC,3601,1,9,,1,8,,6,3,9,,7,7,8,10,10,0,8,9,0,9,6,8,2,9,8,9,9,8,,10,10,9,8,1,2,8,10,10,2,8,,,,,,3,9,5,2,1971,4,4,swi,0,.75075722,.67419988,,,
8,1,SVP/UDC,3601,1,7,,0,9,,4,7,10,0,,10,9,10,10,0,10,10,0,8,0,10,2,10,6,7,10,9,7,8,10,7,9,3,0,3,10,10,0,10,,,,,,2,10,5,1,1987,4,2,swi,0,.75075722,.67419988,,,
9,1,SVP/UDC,3601,1,7,,0,8,,5,2,10,0,,7,9,10,10,0,10,10,0,8,3,10,3,6,8,7,10,10,4,10,10,10,8,5,0,7,10,10,0,9,,,,,,3,9,6,1,1980,3,2,swi,0,.75075722,.67419988,,,
10,1,SVP/UDC,3601,1,8,,2,9,2,,6,10,,0,10,9,10,10,0,10,10,0,9,3,9,2,8,5,7,9,9,,10,10,9,8,,,4,7,6,,5,,,,,,2,10,6,1,1979,4,2,swi,0,.75075722,.67419988,,,
11,1,SVP/UDC,3601,1,7,,2,7,,6,6,10,0,,10,10,10,10,2,10,10,0,7,3,9,3,7,5,7,10,8,4,10,10,8,6,2,0,7,9,7,0,8,,,,,,1,10,4,2,1975,3,2,swi,0,.75075722,.67419988,,,
1,1,SVP/UDC,3601,1,10,,0,9,1,,3,10,0,,10,9,10,10,0,10,9,0,9,2,10,0,9,8,8,10,10,5,10,10,10,3,1,0,9,10,8,0,10,,,,,,2,10,6,2,1991,2,1,swi,0,.75075722,.67419988,,,
5,1,SVP/UDC,3601,1,9,,0,8,0,,4,9,0,,10,8,10,10,0,10,9,0,8,5,9,3,9,7,8,8,7,6,8,10,8,1,1,0,5,10,7,0,5,,,,,,2,10,7,2,1978,4,2,swi,0,.75075722,.67419988,,,
6,1,SVP/UDC,3601,1,10,,0,8,5,,4,9,,1,1,9,10,10,0,10,9,0,8,2,9,1,8,8,9,8,7,6,9,10,9,9,2,0,4,9,8,1,8,,,,,,3,9,7,2,1971,5,3,swi,0,.75075722,.67419988,,,
3,1,SVP/UDC,3601,1,8,,1,9,3,,8,9,1,,8,8,9,9,1,9,9,1,8,7,1,5,9,8,8,8,7,5,7,8,8,7,5,,2,9,7,1,7,,,,,,3,9,6,2,1944,6,4,swi,0,.75075722,.67419988,,,
4,1,SVP/UDC,3601,1,10,1,,7,,6,6,9,,2,8,9,9,10,1,8,9,1,6,3,6,2,7,6,6,8,,6,8,9,6,7,2,0,0,8,8,6,5,,,,,,2,8,5,2,1958,5,3,swi,0,.75075722,.67419988,,,
2,1,SVP/UDC,3601,1,10,,0,8,,4,3,8,1,,8,8,10,10,1,9,6,1,8,3,8,1,9,7,6,9,8,6,8,10,9,7,0,0,8,10,7,0,7,,,,,,3,9,6,2,1993,2,4,swi,0,.75075722,.67419988,,,
7,2,SP/PS,3602,5,5,,5,2,,2,6,1,,1,8,1,2,3,2,1,7,2,1,8,3,6,1,2,1,1,0,,2,0,1,3,7,3,1,7,4,8,6,,,,,,3,9,5,2,1971,4,4,swi,1.183216,.50452501,.80903983,,,
3,2,SP/PS,3602,7,8,,1,1,2,,8,2,2,,8,1,1,9,2,2,9,3,1,9,9,8,1,1,1,2,1,3,1,2,1,5,5,,1,7,2,3,5,,,,,,3,9,6,2,1944,6,4,swi,1.183216,.50452501,.80903983,,,
8,2,SP/PS,3602,3,2,,3,2,,2,4,2,2,,9,2,4,4,4,1,2,2,1,10,3,3,3,3,1,3,1,0,2,3,1,8,5,0,0,10,4,0,8,,,,,,2,10,5,1,1987,4,2,swi,1.183216,.50452501,.80903983,,,
1,2,SP/PS,3602,5,7,,7,1,0,,10,1,0,,7,1,0,4,1,1,1,0,1,10,1,10,1,0,0,1,0,0,2,1,3,6,6,0,0,7,1,0,4,,,,,,2,10,6,2,1991,2,1,swi,1.183216,.50452501,.80903983,,,
2,2,SP/PS,3602,5,6,,7,1,,2,9,1,2,,9,1,2,5,6,3,4,4,1,10,2,7,1,1,1,5,1,1,2,3,3,7,5,0,0,5,2,0,1,,,,,,3,9,6,2,1993,2,4,swi,1.183216,.50452501,.80903983,,,
6,2,SP/PS,3602,6,7,,2,2,1,,7,3,,1,3,2,2,3,3,3,6,2,1,9,3,6,1,2,2,1,0,1,1,1,2,6,6,0,2,7,5,1,6,,,,,,3,9,7,2,1971,5,3,swi,1.183216,.50452501,.80903983,,,
